Time,GameSelection,Name
4:00 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Andre
7:22 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Dixie
5:49 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Halley
6:34 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Northrup
6:12 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Tremaine
1:55 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Stuart
9:34 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Micky
7:38 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Rheba
5:21 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Devinne
5:40 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Jorie
3:42 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Arlen
12:21 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Angel
3:18 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Clare
9:05 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Dalt
7:49 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Alphonso
6:03 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Fionnula
9:19 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Helen
1:54 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Nikki
6:18 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Gerhardt
2:03 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Hedi
12:03 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Filide
5:24 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Josey
7:17 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Peirce
10:21 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Amelie
5:15 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Holly
3:10 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Dinnie
4:08 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Adler
1:36 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Myles
10:34 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Gail
9:49 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Morgana
5:52 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Oralee
5:20 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Maure
9:36 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Ronalda
3:37 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Lilias
5:30 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Ame
11:37 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Kandy
9:57 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Claudie
11:54 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Budd
6:06 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Johnny
4:44 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Cyb
5:02 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Sanderson
7:02 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Tilly
5:58 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Gaye
8:42 PM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Burty
10:09 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Elberta
6:40 AM,"A Virus Named Tom, Rocket Birds: Hardboiled Chicken, Guacamelee! Gold Edition, The Stanley Parable, Monster Loves You, 2064: Read Only Memories, 7 Grand Steps, ABZU, AI War, Duke Nukem Forever, NBA 2K16, Shadowrun: Hong Kong - Extended Edition, Sid Meier's Civilization V, Stronghold Crusader 2, Orcs Must Die! 2 - Gift Link, Forced - Gift Link, Morphblade, RIVE: Wreck Hack Die Retry, Poly Bridge, Space Run Galaxy",Gweneth
